station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday
10,2013-05-27,84.0,65.0,75.0,-1.2222222222222223,61.0,66.0,0.0,10.0,527.0,1920.0, ,0.0,0.0,30.16,30.18,6.8,12.0,8.1,2013,5,27,22,0,2,Memorial Day,
11,2013-05-27,83.0,58.0,71.0,-5.0,61.0,65.0,0.0,6.0,527.0,1921.0, ,0.0,0.0,30.16,30.19,4.5,11.0,4.8,2013,5,27,22,0,2,Memorial Day,
12,2013-05-27,83.0,59.0,71.0,-1.2222222222222223,60.0,65.0,0.0,6.0,,, ,0.0,0.0,30.15,30.2,4.3,13.0,4.8,2013,5,27,22,0,2,Memorial Day,
13,2013-05-27,81.0,50.0,66.0,-1.2222222222222223,27.0,48.0,0.0,1.0,,, ,0.0,0.0,24.08,29.66,3.8,22.0,6.7,2013,5,27,22,0,2,Memorial Day,
14,2013-05-27,81.0,70.0,76.0,4.0,67.0,70.0,0.0,11.0,519.0,1936.0, ,0.0,0.0,28.41,29.77,20.9,18.0,21.1,2013,5,27,22,0,2,Memorial Day,
15,2013-05-27,70.0,32.0,51.0,-9.0,35.0,44.0,14.0,0.0,412.0,1914.0, ,0.0,0.0,29.72,30.11,5.0,31.0,5.8,2013,5,27,22,0,2,Memorial Day,
16,2013-05-27,71.0,41.0,56.0,-1.2222222222222223,38.0,48.0,9.0,0.0,,, ,0.0,0.0,29.97,30.09,6.3,29.0,6.8,2013,5,27,22,0,2,Memorial Day,
17,2013-05-27,86.0,71.0,79.0,-1.2222222222222223,67.0,71.0,0.0,14.0,,, ,0.0,0.0,29.14,29.84,14.1,18.0,14.3,2013,5,27,22,0,2,Memorial Day,
18,2013-05-27,88.0,74.0,81.0,4.0,67.0,71.0,0.0,16.0,522.0,1927.0, ,0.0,0.0,29.36,29.89,15.0,18.0,15.1,2013,5,27,22,0,2,Memorial Day,
19,2013-05-27,54.0,49.0,52.0,-8.0,47.0,48.0,13.0,0.0,419.0,1919.0,RA DZ BR,0.0,0.05,29.26,30.04,11.1,11.0,11.5,2013,5,27,22,0,2,Memorial Day,
20,2013-05-27,87.0,72.0,80.0,-1.2222222222222223,67.0,71.0,0.0,15.0,,, ,0.0,0.0,29.17,29.89,10.8,17.0,11.1,2013,5,27,22,0,2,Memorial Day,
1,2013-05-28,73.0,43.0,58.0,1.7777777777777777,42.0,51.0,7.0,0.0,,, ,0.0,0.0,30.06,30.22,1.9,11.0,3.3,2013,5,28,22,1,2,,
2,2013-05-28,71.0,53.0,62.0,2.0,40.0,51.0,3.0,0.0,416.0,1913.0,BR,0.0,0.0,29.11,30.2,2.7,17.0,6.6,2013,5,28,22,1,2,,
3,2013-05-28,82.0,75.0,79.0,6.0,66.0,70.0,0.0,14.0,510.0,1932.0, ,0.0,0.0,29.04,29.74,19.0,17.0,19.2,2013,5,28,22,1,2,,
4,2013-05-28,91.0,74.0,83.0,4.0,69.0,72.0,0.0,18.0,531.0,1925.0, ,0.0,0.0,29.15,29.82,8.6,16.0,9.1,2013,5,28,22,1,2,,
5,2013-05-28,79.5,61.38888888888889,70.72222222222223,1.7777777777777777,57.72222222222222,62.484449000239884,2.333333333333333,8.055555555555555,413.0,1910.0, ,0.0,0.13,29.06777777777777,29.925555555555555,9.466666666666663,14.777777777777779,10.472222222222221,2013,5,28,22,1,2,,
6,2013-05-28,90.0,74.0,82.0,4.0,70.0,73.0,0.0,17.0,531.0,1925.0, ,0.0,0.0,29.31,29.82,13.9,16.0,14.2,2013,5,28,22,1,2,,
7,2013-05-28,79.0,73.0,76.0,1.7777777777777777,65.0,69.0,0.0,11.0,,, ,0.0,0.0,28.38,29.71,20.5,18.0,20.9,2013,5,28,22,1,2,,
8,2013-05-28,92.0,73.0,83.0,1.7777777777777777,72.0,75.0,0.0,18.0,,,BR,0.0,0.0,29.51,29.925555555555555,11.1,16.0,11.4,2013,5,28,22,1,2,,
9,2013-05-28,61.0,54.0,58.0,1.7777777777777777,53.0,55.0,7.0,0.0,,,RA BR HZ,0.0,0.02,29.0,29.76,2.6,11.0,3.5,2013,5,28,22,1,2,,
10,2013-05-28,84.0,71.0,78.0,1.7777777777777777,65.0,69.0,0.0,13.0,527.0,1921.0, ,0.0,0.0,30.14,30.16,10.3,10.0,10.4,2013,5,28,22,1,2,,
11,2013-05-28,83.0,61.0,72.0,-4.0,64.0,67.0,0.0,7.0,526.0,1921.0, ,0.0,0.0,30.14,30.17,7.3,10.0,7.3,2013,5,28,22,1,2,,
12,2013-05-28,83.0,66.0,75.0,1.7777777777777777,64.0,68.0,0.0,10.0,,, ,0.0,0.0,30.13,30.17,7.0,12.0,7.1,2013,5,28,22,1,2,,
13,2013-05-28,81.0,44.0,63.0,1.7777777777777777,36.0,49.0,2.0,0.0,,, ,0.0,0.0,23.96,29.57,5.7,17.0,10.2,2013,5,28,22,1,2,,
14,2013-05-28,79.0,71.0,75.0,3.0,67.0,69.0,0.0,10.0,518.0,1937.0, ,0.0,0.0,28.38,29.72,17.4,17.0,17.8,2013,5,28,22,1,2,,
15,2013-05-28,74.0,35.0,55.0,-5.0,39.0,48.0,10.0,0.0,412.0,1915.0, ,0.0,0.0,29.83,30.21,2.5,15.0,3.4,2013,5,28,22,1,2,,
16,2013-05-28,69.0,41.0,55.0,1.7777777777777777,44.0,50.0,10.0,0.0,,, ,0.0,0.0,30.08,30.19,3.9,13.0,4.5,2013,5,28,22,1,2,,
17,2013-05-28,84.0,75.0,80.0,1.7777777777777777,66.0,70.0,0.0,15.0,,, ,0.0,0.0,29.11,29.79,13.4,18.0,13.6,2013,5,28,22,1,2,,
18,2013-05-28,87.0,74.0,81.0,4.0,66.0,71.0,0.0,16.0,522.0,1928.0, ,0.0,0.0,29.29,29.81,18.7,17.0,19.1,2013,5,28,22,1,2,,
19,2013-05-28,75.0,49.0,62.0,2.0,57.0,52.720082004318144,3.0,0.0,418.0,1919.0,TSRA RA DZ BR,0.0,1.17,29.03,29.79,1.5,15.0,4.4,2013,5,28,22,1,2,,
20,2013-05-28,85.0,72.0,79.0,1.7777777777777777,66.0,70.0,0.0,14.0,,, ,0.0,0.0,29.08,29.81,13.5,16.0,13.9,2013,5,28,22,1,2,,
1,2013-05-29,68.0,58.0,63.0,0.8844176182889412,58.0,60.0,2.0,0.0,,,RA BR HZ VCTS,0.0,0.47,29.93,30.09,1.9,13.0,3.5,2013,5,29,22,2,2,,
2,2013-05-29,72.0,55.0,64.0,4.0,60.0,60.0,1.0,0.0,416.0,1914.0,TSRA RA BR VCTS,0.0,1.05,29.0,30.08,4.4,19.0,6.6,2013,5,29,22,2,2,,
3,2013-05-29,80.0,64.0,72.0,-1.0,65.0,68.0,0.0,7.0,509.0,1933.0,TS TSRA BR,0.0,0.3,29.03,29.74,14.2,16.0,16.9,2013,5,29,22,2,2,,
4,2013-05-29,89.0,74.0,82.0,2.0,70.0,73.0,0.0,17.0,531.0,1926.0, ,0.0,0.0,29.08,29.75,9.1,16.0,10.5,2013,5,29,22,2,2,,
5,2013-05-29,78.27777777777777,62.83333333333334,70.7479818863479,0.8844176182889412,63.444444444444436,65.8888888888889,1.423975385677152,7.194698721446358,413.0,1911.0, ,0.0,0.2922222222222222,29.023888888888887,29.87722222222222,9.772222222222222,15.666666666666664,10.755555555555556,2013,5,29,22,2,2,,
6,2013-05-29,88.0,74.0,81.0,3.0,71.0,74.0,0.0,16.0,531.0,1925.0, ,0.0,0.0,29.23,29.75,16.6,16.0,16.8,2013,5,29,22,2,2,,
7,2013-05-29,80.0,63.0,72.0,0.8844176182889412,64.0,67.0,0.0,7.0,,,TSRA HZ,0.0,0.38,28.34,29.67,18.3,16.0,18.8,2013,5,29,22,2,2,,
8,2013-05-29,89.0,76.0,83.0,0.8844176182889412,73.0,76.0,0.0,18.0,,,RA HZ,0.0,0.0,29.45,29.87722222222222,12.0,16.0,11.8,2013,5,29,22,2,2,,
9,2013-05-29,74.0,55.0,65.0,0.8844176182889412,61.0,62.0,0.0,0.0,,,TS RA BR VCTS,0.0,0.69,28.97,29.74,6.5,14.0,6.7,2013,5,29,22,2,2,,
10,2013-05-29,85.0,73.0,79.0,0.8844176182889412,70.0,73.0,0.0,14.0,527.0,1921.0,RA,0.0,0.0,30.11,30.14,12.2,10.0,12.3,2013,5,29,22,2,2,,
11,2013-05-29,85.0,64.0,75.0,-2.0,69.0,71.0,0.0,10.0,526.0,1922.0, ,0.0,0.0,30.11,30.15,8.7,10.0,9.5,2013,5,29,22,2,2,,
12,2013-05-29,85.0,72.0,79.0,0.8844176182889412,69.0,72.0,0.0,14.0,,, ,0.0,0.0,30.11,30.15,8.6,11.0,9.2,2013,5,29,22,2,2,,
13,2013-05-29,63.0,48.0,56.0,0.8844176182889412,41.0,48.0,9.0,0.0,,,TS,0.0,0.15,23.95,29.56,5.9,36.0,8.4,2013,5,29,22,2,2,,
14,2013-05-29,81.0,62.0,71.46367395426198,-0.040241435399529964,66.0,68.0,1.6315569421887377,8.50457698603447,518.0,1937.0,TSRA RA DZ BR,0.0,0.95,28.33,29.67,17.1,16.0,17.4,2013,5,29,22,2,2,,
15,2013-05-29,62.0,50.0,56.0,-4.0,56.0,56.0,9.0,0.0,411.0,1915.0,RA FG+ BR VCTS,0.0,0.2,29.72,30.08,0.2,11.0,0.9,2013,5,29,22,2,2,,
16,2013-05-29,68.0,56.0,62.0,0.8844176182889412,58.0,59.0,3.0,0.0,,,TSRA RA BR,0.0,0.58,29.97,30.06,3.6,14.0,4.5,2013,5,29,22,2,2,,
17,2013-05-29,80.0,66.0,73.0,0.8844176182889412,66.0,69.0,0.0,8.0,,,TSRA RA VCTS,0.0,0.3,29.1,29.78,10.8,17.0,12.0,2013,5,29,22,2,2,,
18,2013-05-29,85.0,73.0,79.0,1.0,69.0,72.0,0.0,14.0,521.0,1928.0,TS BR,0.0,0.13,29.25,29.75,17.7,16.0,18.0,2013,5,29,22,2,2,,
19,2013-05-29,79.0,53.0,66.0,5.0,60.0,63.0,0.0,1.0,417.0,1920.0,FG BR,0.0,0.0,29.15,29.88,5.7,16.0,7.0,2013,5,29,22,2,2,,
20,2013-05-29,85.0,71.0,78.0,0.8844176182889412,69.0,71.0,0.0,13.0,,,RA,0.0,0.65,29.05,29.75,14.4,15.0,14.6,2013,5,29,22,2,2,,
1,2013-05-30,89.0,63.0,76.0,6.333333333333332,62.0,67.0,0.0,11.0,,, ,0.0,0.0,29.88,30.04,6.1,25.0,7.2,2013,5,30,22,3,2,,
2,2013-05-30,84.0,61.0,73.0,12.0,64.0,67.0,0.0,8.0,415.0,1915.0, ,0.0,0.0,29.0,30.08,10.3,27.0,10.5,2013,5,30,22,3,2,,
3,2013-05-30,84.0,64.0,74.0,1.0,69.0,70.0,0.0,9.0,509.0,1933.0,TS TSRA RA BR,0.0,1.78,28.95,29.66,11.1,16.0,15.0,2013,5,30,22,3,2,,
4,2013-05-30,91.0,75.0,83.0,3.0,71.0,74.0,0.0,18.0,530.0,1927.0,RA,0.0,0.0,29.11,29.78,6.6,18.0,8.0,2013,5,30,22,3,2,,
5,2013-05-30,85.44444444444444,66.55555555555556,76.22222222222223,6.333333333333332,64.77777777777777,68.83333333333333,0.5,11.722222222222221,412.0,1912.0, ,0.0,0.22444444444444445,28.994444444444447,29.85,11.2,19.055555555555557,12.1,2013,5,30,22,3,2,,
6,2013-05-30,91.0,76.0,84.0,5.0,72.0,75.0,0.0,19.0,530.0,1926.0, ,0.0,0.0,29.27,29.77,13.7,17.0,14.0,2013,5,30,22,3,2,,
7,2013-05-30,85.0,69.0,77.0,6.333333333333332,66.0,69.0,0.0,12.0,,, ,0.0,0.01,28.28,29.61,20.5,18.0,20.8,2013,5,30,22,3,2,,
8,2013-05-30,94.0,78.0,86.0,6.333333333333332,69.30847506862243,72.86988360573206,0.0,21.0,,,RA DZ VCTS,0.0,0.0,29.46,29.85,10.5,17.0,10.6,2013,5,30,22,3,2,,
9,2013-05-30,77.0,64.0,71.0,6.333333333333332,62.0,65.0,0.0,6.0,,,TSRA RA BR VCTS,0.0,0.39,28.82,29.58,11.9,16.0,12.4,2013,5,30,22,3,2,,
10,2013-05-30,86.0,74.0,80.0,6.333333333333332,70.0,73.0,0.0,15.0,526.0,1922.0,RA,0.0,0.0,30.11,30.14,12.5,11.0,12.7,2013,5,30,22,3,2,,
11,2013-05-30,86.0,71.0,79.0,2.0,70.0,73.0,0.0,14.0,526.0,1923.0,RA,0.0,0.0,30.11,30.15,10.1,10.0,10.4,2013,5,30,22,3,2,,
12,2013-05-30,86.0,74.0,80.0,6.333333333333332,70.0,73.0,0.0,15.0,,,RA,0.0,0.14,30.11,30.15,9.1,12.0,9.2,2013,5,30,22,3,2,,
13,2013-05-30,69.0,43.0,56.0,6.333333333333332,27.0,43.0,9.0,0.0,,, ,0.0,0.0,24.03,29.66,11.7,29.0,13.5,2013,5,30,22,3,2,,
14,2013-05-30,85.0,68.0,77.0,4.0,67.0,70.0,0.0,12.0,518.0,1938.0, ,0.0,0.0,28.29,29.63,17.7,17.0,18.0,2013,5,30,22,3,2,,
15,2013-05-30,88.0,55.0,72.0,11.0,60.0,65.0,0.0,7.0,410.0,1916.0,FG+ BR,0.0,0.0,29.65,30.03,3.5,29.0,4.8,2013,5,30,22,3,2,,
16,2013-05-30,89.0,64.0,77.0,6.333333333333332,63.0,68.0,0.0,12.0,,, ,0.0,0.0,29.9,30.01,6.4,27.0,6.8,2013,5,30,22,3,2,,
17,2013-05-30,84.0,64.0,74.0,6.333333333333332,69.0,71.0,0.0,9.0,,,TS RA BR VCTS,0.0,1.52,29.0,29.7,8.1,18.0,11.0,2013,5,30,22,3,2,,
18,2013-05-30,90.0,75.0,83.0,5.0,70.0,74.0,0.0,18.0,521.0,1929.0,RA,0.0,0.0,29.24,29.74,17.5,18.0,17.9,2013,5,30,22,3,2,,
19,2013-05-30,86.0,64.0,75.0,14.0,64.0,68.0,0.0,10.0,417.0,1921.0,TS RA,0.0,0.24,29.1,29.83,12.4,18.0,13.0,2013,5,30,22,3,2,,
20,2013-05-30,88.0,74.0,81.0,6.333333333333332,70.0,74.0,0.0,16.0,,,RA,0.0,0.0,29.05,29.74,12.4,17.0,12.6,2013,5,30,22,3,2,,
1,2013-05-31,95.0,65.0,80.0,7.4444444444444455,63.0,70.0,0.0,15.0,,, ,0.0,0.0,29.86,30.02,6.2,23.0,6.9,2013,5,31,22,4,2,,
2,2013-05-31,89.0,67.0,78.0,17.0,63.0,68.0,0.0,13.0,414.0,1916.0, ,0.0,0.0,28.99,30.05,9.7,25.0,10.4,2013,5,31,22,4,2,,
3,2013-05-31,87.0,69.0,78.0,4.0,72.0,74.0,0.0,13.0,508.0,1934.0,TSRA,0.0,0.01,28.96,29.66,12.9,18.0,15.6,2013,5,31,22,4,2,,
4,2013-05-31,92.0,77.0,85.0,5.0,72.0,75.0,0.0,20.0,530.0,1927.0, ,0.0,0.0,29.12,29.79,7.0,17.0,8.3,2013,5,31,22,4,2,,
5,2013-05-31,87.44444444444444,67.33333333333333,77.66666666666667,7.4444444444444455,63.878929811791494,68.69726930456581,0.3888888888888889,13.055555555555555,412.0,1912.0, ,0.0,0.6411111111111112,28.99722222222222,29.847651424156638,10.710717309168784,18.539319190527785,11.766666666666667,2013,5,31,22,4,2,,
6,2013-05-31,92.0,77.0,85.0,6.0,73.0,76.0,0.0,20.0,530.0,1926.0, ,0.0,0.0,29.28,29.78,13.2,18.0,13.4,2013,5,31,22,4,2,,
7,2013-05-31,87.0,63.0,75.0,7.4444444444444455,67.0,70.0,0.0,10.0,,,TS TSRA RA FG+ FG VCTS,0.0,5.59,28.33,29.64,15.1,18.0,17.9,2013,5,31,22,4,2,,
8,2013-05-31,90.78148130124414,71.25528347604305,80.60561264715867,7.4444444444444455,69.89555139041062,73.22739886449557,0.9409105848594372,16.547550055787745,,, ,0.0,0.0,29.49,29.847651424156638,10.5,18.0,10.7,2013,5,31,22,4,2,,
9,2013-05-31,79.0,61.0,70.0,7.4444444444444455,57.0,62.0,0.0,5.0,,,RA,0.0,0.09,28.79,29.53,11.1,17.0,12.4,2013,5,31,22,4,2,,
10,2013-05-31,86.0,73.0,80.0,7.4444444444444455,69.0,72.0,0.0,15.0,526.0,1923.0, ,0.0,0.0,30.1,30.12,13.4,11.0,13.5,2013,5,31,22,4,2,,
11,2013-05-31,85.0,68.0,77.0,0.0,69.0,72.0,0.0,12.0,526.0,1923.0, ,0.0,0.0,30.1,30.13,9.6,11.0,10.4,2013,5,31,22,4,2,,
12,2013-05-31,85.0,72.0,79.0,7.4444444444444455,69.0,72.0,0.0,14.0,,, ,0.0,0.0,30.09,30.14,9.1,13.0,9.2,2013,5,31,22,4,2,,
13,2013-05-31,71.0,44.0,58.0,7.4444444444444455,18.0,42.0,7.0,0.0,,, ,0.0,0.0,24.17,29.82,10.3,31.0,11.7,2013,5,31,22,4,2,,
14,2013-05-31,88.0,62.0,75.0,2.0,69.0,71.0,0.0,10.0,517.0,1939.0,TS TSRA RA FG+,0.0,5.65,28.29,29.64,14.9,17.0,18.5,2013,5,31,22,4,2,,
15,2013-05-31,94.0,58.0,76.0,15.0,50.82073661224699,54.5508474821844,0.0,11.0,410.0,1917.0,FG BR,0.0,0.0,29.67,30.00772563481937,3.3929115650381165,17.707745429500104,4.0,2013,5,31,22,4,2,,
16,2013-05-31,92.0,65.0,79.0,7.4444444444444455,63.0,70.0,0.0,14.0,,, ,0.0,0.0,29.88,29.98,6.3,25.0,7.0,2013,5,31,22,4,2,,
17,2013-05-31,90.0,73.0,82.0,7.4444444444444455,71.0,74.0,0.0,17.0,,,TS TSRA VCTS,0.0,0.0,29.03,29.71,12.0,18.0,12.8,2013,5,31,22,4,2,,
18,2013-05-31,92.0,79.0,86.0,8.0,71.0,75.0,0.0,21.0,521.0,1929.0, ,0.0,0.0,29.24,29.74,16.5,18.0,16.8,2013,5,31,22,4,2,,
19,2013-05-31,80.0,62.0,71.0,10.0,62.0,65.0,0.0,6.0,416.0,1922.0,RA BR,0.0,0.11,29.0,29.76,11.0,19.0,11.5,2013,5,31,22,4,2,,
20,2013-05-31,90.0,77.0,84.0,7.4444444444444455,71.0,74.0,0.0,19.0,,, ,0.0,0.0,29.05,29.74,11.1,17.0,11.5,2013,5,31,22,4,2,,
1,2013-06-01,93.0,70.0,82.0,5.7287418899005145,63.0,70.0,0.0,17.0,,, ,0.0,0.0,29.76,29.91,8.5,22.0,8.8,2013,6,1,22,5,2,,
2,2013-06-01,88.0,65.0,77.0,16.0,63.0,68.0,0.0,12.0,414.0,1916.0, ,0.0,0.0,28.89,29.95,12.1,23.0,12.5,2013,6,1,22,5,2,,
3,2013-06-01,80.0,60.0,70.0,-5.0,61.0,65.0,0.0,5.0,508.0,1935.0,TS TSRA,0.0,0.0,29.18,29.87,3.5,33.0,6.6,2013,6,1,22,5,2,,
4,2013-06-01,95.0,77.0,86.0,6.0,71.0,75.0,0.0,21.0,530.0,1928.0, ,0.0,0.0,29.15,29.8,6.0,17.0,7.5,2013,6,1,22,5,2,,
5,2013-06-01,84.94444444444444,65.8888888888889,75.6836103914909,5.7287418899005145,62.27777777777778,67.1111111111111,0.7794167989641542,11.485100870621785,411.0,1913.0, ,0.0,0.13444444444444448,29.047222222222228,29.893930464368925,6.9444444444444455,21.66666666666667,9.0,2013,6,1,22,5,2,,
6,2013-06-01,94.0,76.0,85.0,6.0,72.0,76.0,0.0,20.0,530.0,1927.0, ,0.0,0.0,29.31,29.8,10.2,18.0,10.0,2013,6,1,22,5,2,,
7,2013-06-01,79.0,62.0,71.0,5.7287418899005145,55.0,61.0,0.0,6.0,,,TSRA RA BR VCTS,0.0,0.9,28.58,29.9,8.8,35.0,8.5,2013,6,1,22,5,2,,
8,2013-06-01,90.90457230046681,71.7040694123642,81.99446138552193,5.7287418899005145,70.67372899555191,73.85420276874817,-0.04646376287577336,16.945785221533235,,, ,0.0,0.0,29.48,29.893930464368925,9.4,18.0,9.5,2013,6,1,22,5,2,,
9,2013-06-01,73.0,52.0,63.0,5.7287418899005145,51.0,55.0,2.0,0.0,,,RA,0.0,0.0,28.99,29.7,7.1,34.0,9.0,2013,6,1,22,5,2,,
10,2013-06-01,86.0,74.0,80.0,5.7287418899005145,70.0,73.0,0.0,15.0,526.0,1923.0,RA BR,0.0,0.02,30.04,30.06,11.5,11.0,11.8,2013,6,1,22,5,2,,
11,2013-06-01,86.0,68.0,77.0,0.0,69.0,72.0,0.0,12.0,525.0,1924.0,RA,0.0,0.0,30.04,30.07,8.5,11.0,9.2,2013,6,1,22,5,2,,
12,2013-06-01,86.0,74.0,80.0,5.7287418899005145,69.0,73.0,0.0,15.0,,,RA,0.0,0.01,30.03,30.08,9.3,12.0,9.8,2013,6,1,22,5,2,,
13,2013-06-01,68.0,39.0,54.0,5.7287418899005145,33.0,44.0,11.0,0.0,,, ,0.0,0.0,24.37,30.1,2.7,6.0,7.4,2013,6,1,22,5,2,,
14,2013-06-01,79.0,64.0,72.30498704683637,-0.4413229908953736,57.0,62.0,1.0295023813547708,8.731815671192143,517.0,1939.0,TSRA BR,0.0,1.12,28.56,29.880748358640663,9.7,34.0,11.0,2013,6,1,22,5,2,,
15,2013-06-01,94.0,60.0,77.0,16.0,63.0,69.0,0.0,12.0,409.0,1918.0,BR,0.0,0.0,29.52,29.89,4.7,21.0,5.3,2013,6,1,22,5,2,,
16,2013-06-01,91.0,68.0,80.0,5.7287418899005145,64.0,70.0,0.0,15.0,,, ,0.0,0.0,29.79,29.88,7.8,23.0,8.1,2013,6,1,22,5,2,,
17,2013-06-01,81.0,63.0,72.0,5.7287418899005145,60.0,64.0,0.0,7.0,,,RA BR VCTS,0.0,0.1,29.24,29.91,0.9,30.0,3.9,2013,6,1,22,5,2,,
18,2013-06-01,90.0,78.0,84.0,5.0,69.0,73.0,0.0,19.0,520.0,1930.0, ,0.0,0.0,29.34,29.82,2.7,19.0,11.9,2013,6,1,22,5,2,,
19,2013-06-01,77.0,62.0,70.0,8.0,61.0,65.0,0.0,5.0,416.0,1923.0,BR,0.0,0.09,28.93,29.66,9.4,22.0,10.7,2013,6,1,22,5,2,,
20,2013-06-01,89.0,74.0,82.0,5.7287418899005145,70.0,73.0,0.0,17.0,,, ,0.0,0.0,29.13,29.81,1.6,19.0,10.0,2013,6,1,22,5,2,,
1,2013-06-02,92.0,70.0,81.0,0.2222222222222222,65.0,70.0,0.0,16.0,,,RA,0.0,0.03,29.65,29.8,11.3,21.0,11.4,2013,6,2,22,6,2,,
2,2013-06-02,86.0,65.0,76.0,15.0,64.0,67.0,0.0,11.0,413.0,1917.0,RA,0.0,0.02,28.77,29.83,14.2,22.0,14.5,2013,6,2,22,6,2,,
3,2013-06-02,71.0,55.0,63.0,-12.0,57.0,60.0,2.0,0.0,508.0,1935.0, ,0.0,0.0,29.31,30.01,7.1,34.0,7.9,2013,6,2,22,6,2,,
4,2013-06-02,90.0,67.0,79.0,-1.0,63.0,69.0,0.0,14.0,530.0,1928.0,TS TSRA RA,0.0,0.03,29.28,29.94,0.5,3.0,3.5,2013,6,2,22,6,2,,
5,2013-06-02,81.94444444444444,62.38888888888889,72.3888888888889,0.2222222222222222,57.88888888888889,63.444444444444436,1.1111111111111112,8.5,411.0,1914.0, ,0.0,0.13444444444444448,29.08666666666667,29.93611111111111,7.194444444444442,17.944444444444443,8.366666666666667,2013,6,2,22,6,2,,
6,2013-06-02,87.0,65.0,76.0,-3.0,66.0,70.0,0.0,11.0,530.0,1928.0,TS TSRA RA,0.0,0.08,29.44,29.94,6.7,3.0,7.5,2013,6,2,22,6,2,,
7,2013-06-02,74.0,55.0,65.0,0.2222222222222222,50.0,56.0,0.0,0.0,,, ,0.0,0.0,28.68,30.03,7.3,1.0,8.4,2013,6,2,22,6,2,,
8,2013-06-02,90.92863718211105,71.8098799723125,81.74799432504126,0.2222222222222222,71.12481630023667,74.15959873324094,0.20807162473031016,16.95556429036028,,,TSRA TSSN BR HZ VCTS,0.0,0.48,29.59,29.93611111111111,2.7,1.0,4.1,2013,6,2,22,6,2,,
9,2013-06-02,67.0,49.0,58.0,0.2222222222222222,41.0,49.0,7.0,0.0,,, ,0.0,0.0,29.27,30.01,6.4,35.0,7.4,2013,6,2,22,6,2,,
10,2013-06-02,87.0,75.0,81.0,0.2222222222222222,73.0,75.0,0.0,16.0,526.0,1924.0,RA,0.0,0.02,29.95,29.96,10.5,12.0,10.9,2013,6,2,22,6,2,,
11,2013-06-02,85.0,72.0,79.0,2.0,72.0,74.0,0.0,14.0,525.0,1924.0,TS,0.0,0.02,29.95,29.97,7.6,13.0,7.7,2013,6,2,22,6,2,,
12,2013-06-02,86.0,73.0,80.0,0.2222222222222222,72.0,74.0,0.0,15.0,,, ,0.0,0.0,29.94,29.97,7.0,14.0,7.2,2013,6,2,22,6,2,,
13,2013-06-02,83.0,44.0,64.0,0.2222222222222222,31.0,48.0,1.0,0.0,,, ,0.0,0.0,24.2,29.88,4.4,16.0,5.8,2013,6,2,22,6,2,,
14,2013-06-02,75.0,59.0,67.0,-6.0,49.0,56.0,0.0,2.0,517.0,1940.0, ,0.0,0.0,28.67,30.03,7.4,36.0,8.4,2013,6,2,22,6,2,,
15,2013-06-02,93.0,65.0,79.0,18.0,66.0,69.0,0.0,14.0,409.0,1919.0,TSRA RA BR VCTS,0.0,1.05,29.41,29.77,5.5,19.0,7.5,2013,6,2,22,6,2,,
16,2013-06-02,89.0,71.0,80.0,0.2222222222222222,65.0,70.0,0.0,15.0,,, ,0.0,0.0,29.68,29.78,11.6,21.0,11.9,2013,6,2,22,6,2,,
17,2013-06-02,75.0,56.0,66.0,0.2222222222222222,54.0,59.0,0.0,1.0,,, ,0.0,0.0,29.38,30.05,4.5,36.0,5.0,2013,6,2,22,6,2,,
18,2013-06-02,85.0,69.0,77.0,-3.0,54.0,63.0,0.0,12.0,520.0,1931.0, ,0.0,0.0,29.47,29.97,7.4,2.0,8.9,2013,6,2,22,6,2,,
19,2013-06-02,66.0,44.0,55.0,-8.0,45.0,49.0,10.0,0.0,415.0,1924.0,RA BR,0.0,0.01,29.23,29.94,2.8,34.0,8.1,2013,6,2,22,6,2,,
20,2013-06-02,84.0,69.0,77.0,0.2222222222222222,55.0,64.0,0.0,12.0,,, ,0.0,0.0,29.28,29.97,7.3,1.0,8.6,2013,6,2,22,6,2,,
1,2013-06-03,80.0,59.0,70.0,-1.4444444444444444,59.0,63.0,0.0,5.0,,,RA BR,0.0,0.39,29.65,29.81,5.8,23.0,6.6,2013,6,3,23,0,2,,
2,2013-06-03,75.0,54.0,65.0,3.0,59.0,61.0,0.0,0.0,413.0,1918.0,RA BR,0.0,0.81,28.76,29.83,6.5,27.0,7.7,2013,6,3,23,0,2,,
3,2013-06-03,81.0,52.0,67.0,-8.0,60.0,63.0,0.0,2.0,507.0,1936.0,BR,0.0,0.0,29.21,29.93,7.1,14.0,7.9,2013,6,3,23,0,2,,
4,2013-06-03,94.0,64.0,79.0,-1.0,62.0,68.0,0.0,14.0,530.0,1929.0, ,0.0,0.0,29.22,29.89,1.0,13.0,2.2,2013,6,3,23,0,2,,
5,2013-06-03,83.6111111111111,58.944444444444436,71.5,-1.4444444444444444,57.5,63.38888888888889,0.9444444444444444,7.4444444444444455,410.0,1915.0, ,0.0,0.09888888888888887,29.032222222222227,29.887222222222228,5.277777777777779,17.722222222222218,6.855555555555558,2013,6,3,23,0,2,,
6,2013-06-03,93.0,61.0,77.0,-2.0,64.0,69.0,0.0,12.0,530.0,1928.0, ,0.0,0.0,29.38,29.89,1.3,16.0,2.3,2013,6,3,23,0,2,,
