date,item_nbr,logunits,store_nbr,units,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday,isholiday,isblackfriday
2013-12-20,9,3.044522437723423,1,20.0,1,52.0,30.0,41.0,9.888888888888893,28.0,36.0,24.0,0.0,,,RA,0.011111111111111113,0.0,29.85,30.02,3.4,20.0,3.7,2013,12,20,51,4,4,,,0,0
2013-12-21,9,3.4657359027997265,1,31.0,1,58.0,41.0,50.0,6.4444444444444455,38.0,44.0,15.0,0.0,,, ,0.0,0.0,29.75,29.91,5.7,21.0,5.8,2013,12,21,51,5,4,,,0,0
2013-12-22,9,2.8903717578961645,1,17.0,1,53.0,33.0,43.0,2.333333333333333,35.0,37.0,22.0,0.0,,,RA FG+ FG BR,0.8888888888888888,0.05,29.75,29.93,5.6,5.0,7.2,2013,12,22,51,6,4,,,0,0
2013-12-23,9,2.772588722239781,1,15.0,1,38.0,31.0,35.0,-3.111111111111111,31.0,32.0,30.0,0.0,,,RA FZRA FG+ FG FZFG BR UP,0.1,0.44,29.88,30.06,2.2,3.0,4.1,2013,12,23,52,0,4,,,0,0
2013-12-24,9,1.6094379124341003,1,4.0,1,38.0,25.0,32.0,-5.0,18.0,28.0,33.0,0.0,,, ,0.022222222222222227,0.0,29.95,30.13,7.3,32.0,7.5,2013,12,24,52,1,4,Christmas Eve,,1,0
2013-12-25,9,0.0,1,0.0,1,25.0,12.0,19.0,-4.5555555555555545,1.0,15.0,46.0,0.0,,, ,0.16666666666666666,0.0,30.26,30.46,6.2,31.0,6.6,2013,12,25,52,2,4,Christmas Day,,1,0
2013-12-26,9,,1,,1,33.0,18.0,26.0,-2.5555555555555562,16.0,22.0,39.0,0.0,,,SN FG+ FZFG BR HZ,0.2888888888888889,0.07,30.14,30.28,1.3,23.0,2.5,2013,12,26,52,3,4,,,0,0
2013-12-27,9,,1,,1,33.0,17.0,25.0,1.7777777777777777,17.0,24.0,40.0,0.0,,, ,0.0,0.0,30.06,30.24,7.0,23.0,7.4,2013,12,27,52,4,4,,,0,0
2013-12-28,9,,1,,1,46.0,25.0,36.0,5.666666666666668,22.0,30.0,29.0,0.0,,, ,0.0,0.0,29.93,30.09,7.0,22.0,7.6,2013,12,28,52,5,4,,,0,0
2013-12-29,9,,1,,1,43.0,30.0,37.0,1.6666666666666667,29.0,34.0,28.0,0.0,,,RA BR UP,0.20914576697107976,1.1,29.72,29.83,1.3,33.0,5.5,2013,12,29,52,6,4,,,0,0
2013-12-30,9,,1,,1,42.0,16.0,29.0,-0.9287977369791433,20.0,29.0,36.0,0.0,,, ,0.2284302889412569,0.0,29.69,29.89,7.7,28.0,10.0,2013,12,30,1,0,4,,,0,0
2013-12-31,9,,1,,1,23.0,11.0,17.0,-5.222222222222221,0.0,25.09379956276386,48.0,0.0,,, ,0.1111111111111111,0.0,29.96,30.13,3.3,27.0,5.1,2013,12,31,1,1,4,New Year's Eve,,1,0
2014-01-01,9,,1,,1,27.0,17.0,22.0,-1.026252976431691,4.0,17.0,43.0,0.0,,, ,0.5555555555555556,0.0,30.14,30.34,7.0,26.0,7.4,2014,1,1,1,2,1,New Year's Day,,1,0
2014-01-02,9,4.007333185232471,1,54.0,1,21.0,0.0,11.0,-0.8666151526618591,3.0,8.0,54.0,0.0,,,SN,1.6444444444444446,0.02,30.06,30.19,13.9,2.0,14.0,2014,1,2,1,3,1,,,0,0
2014-01-03,9,1.791759469228055,1,5.0,1,14.0,1.0,8.0,-1.0435448550849715,-6.0,4.0,57.0,0.0,,,SN,0.6666666666666666,0.01,29.84,30.06,11.5,34.0,13.2,2014,1,3,1,4,1,,,0,0
2014-01-04,9,4.007333185232471,1,54.0,1,26.0,-4.0,11.0,-1.0090037431684555,-3.0,10.0,54.0,0.0,,,UP,0.03333333333333333,0.0,30.22,30.38,8.0,21.0,8.3,2014,1,4,1,5,1,,,0,0
2014-01-05,9,4.110873864173311,1,60.0,1,37.0,16.0,27.0,-1.0361660746675048,17.0,26.0,38.0,0.0,,,RA BR UP,0.13333333333333333,0.03,30.09,30.23,1.9,19.0,4.7,2014,1,5,1,6,1,,,0,0
2014-01-06,9,3.8066624897703196,1,44.0,1,60.0,28.0,44.0,-0.4247360761411664,38.0,41.0,21.0,0.0,,,RA FG+ FG BR,0.0,0.47,29.38,29.5,5.8,23.0,10.2,2014,1,6,2,0,1,,,0,0
2014-01-07,9,3.258096538021482,1,25.0,1,28.0,8.0,18.0,-0.3773131812673237,-5.0,10.0,47.0,0.0,,, ,0.0,0.0,29.67,29.91,16.3,26.0,16.5,2014,1,7,2,1,1,,,0,0
2014-01-08,9,3.1354942159291497,1,22.0,1,22.0,7.0,15.0,-0.2310346621831727,-2.0,11.0,50.0,0.0,,, ,0.0,0.0,30.18,30.39,11.1,23.0,11.3,2014,1,8,2,2,1,,,0,0
2014-01-09,9,3.5553480614894135,1,34.0,1,29.0,13.0,21.0,0.1002023712903098,4.0,17.0,44.0,0.0,,, ,0.0,0.0,30.37,30.57,4.7,27.0,5.8,2014,1,9,2,3,1,,,0,0
2014-01-10,9,1.3862943611198906,1,3.0,1,37.0,12.0,25.0,0.08132267030691805,21.0,25.0,40.0,0.0,,,SN BR,0.1111111111111111,0.06,30.3,30.45,3.0,21.0,3.4,2014,1,10,2,4,1,,,0,0
2014-01-11,9,4.127134385045092,1,61.0,1,60.0,34.0,47.0,0.2566072421808057,45.0,47.0,18.0,0.0,,,RA FG+ FG BR,0.0,0.28,29.67,29.75,5.5,19.0,7.1,2014,1,11,2,5,1,,,0,0
2014-01-12,9,2.995732273553991,1,19.0,1,56.0,36.0,46.0,0.34943300677907235,28.0,37.0,19.0,0.0,,,RA,0.0,0.0,29.37,29.61,11.3,26.0,12.1,2014,1,12,2,6,1,,,0,0
2014-01-13,9,3.784189633918261,1,43.0,1,53.0,31.0,42.0,1.057039944501951,27.0,36.0,23.0,0.0,,, ,0.0,0.0,29.86,30.03,7.8,21.0,8.1,2014,1,13,3,0,1,,,0,0
2014-01-14,9,2.9444389791664403,1,18.0,1,50.0,43.0,47.0,1.1742420487675274,42.0,45.0,18.0,0.0,,,RA FG BR,0.25555555555555554,0.69,29.61,29.76,3.4,21.0,5.5,2014,1,14,3,1,1,,,0,0
2014-01-15,9,3.2188758248682006,1,24.0,1,47.0,32.0,40.0,1.3618505519776034,33.0,37.0,25.0,0.0,,,FG BR,0.022222222222222227,0.0,29.75,29.94,3.0,20.0,3.4,2014,1,15,3,2,1,,,0,0
2014-01-16,9,3.4965075614664802,1,32.0,1,38.0,31.0,35.0,1.7045056901005269,32.0,34.0,30.0,0.0,,,FG+ FG FZFG BR,0.08888888888888889,0.0,29.73,29.91,1.6,4.0,2.3,2014,1,16,3,3,1,,,0,0
2014-01-17,9,4.04305126783455,1,56.0,1,45.0,32.0,39.0,1.6662986065734031,26.0,34.0,26.0,0.0,,,BR,0.07777777777777778,0.0,29.77,29.94,4.9,22.0,5.1,2014,1,17,3,4,1,,,0,0
2014-01-18,9,2.9444389791664403,1,18.0,1,35.0,30.0,33.0,1.791331265573214,28.0,31.0,32.0,0.0,,,RA SN FG+ BR,1.1777777777777778,0.45,29.61,29.76,4.4,1.0,4.9,2014,1,18,3,5,1,,,0,0
2014-01-19,9,3.4657359027997265,1,31.0,1,32.0,29.0,31.0,1.803466180063436,24.0,28.0,34.0,0.0,,,SN BR,0.13333333333333333,0.05,29.47,29.62,9.1,22.0,9.6,2014,1,19,3,6,1,,,0,0
2014-01-20,9,3.6375861597263857,1,37.0,1,41.0,21.0,31.0,2.4010878179848185,21.0,29.0,34.0,0.0,,, ,0.1,0.0,29.41,29.61,7.4,24.0,9.9,2014,1,20,4,0,1,Martin Luther King Jr. Day,,1,0
2014-01-21,9,3.2188758248682006,1,24.0,1,21.0,9.0,15.0,2.380792037308936,-1.0,9.0,50.0,0.0,,,SN,0.2,0.0,29.84,30.02,8.8,35.0,9.5,2014,1,21,4,1,1,,,0,0
2014-01-22,9,1.3862943611198906,1,3.0,1,17.0,6.0,12.0,2.4057724632250115,-6.0,8.0,53.0,0.0,,, ,0.1,0.0,29.62,29.79,10.8,33.0,12.4,2014,1,22,4,2,1,,,0,0
2014-01-23,9,1.791759469228055,1,5.0,1,20.0,4.0,12.0,2.5636009139826785,-7.0,8.0,53.0,0.0,,, ,0.011111111111111113,0.0,29.83,30.03,8.0,28.0,8.4,2014,1,23,4,3,1,,,0,0
2014-01-24,9,4.584967478670572,1,97.0,1,18.0,5.0,12.0,2.321784694479306,-7.0,8.0,53.0,0.0,,, ,0.12222222222222225,0.0,30.01,30.18,7.9,26.0,9.5,2014,1,24,4,4,1,,,0,0
2014-01-25,9,3.871201010907891,1,47.0,1,37.0,14.0,26.0,2.2282501925151803,12.0,22.0,39.0,0.0,,,SN UP,0.2222222222222222,0.0,29.52,29.62,10.6,21.0,11.2,2014,1,25,4,5,1,,,0,0
2014-01-26,9,4.219507705176107,1,67.0,1,25.0,14.0,20.0,2.01100645454996,0.0,15.0,45.0,0.0,,,UP,0.4777777777777778,0.0,29.48,29.71,11.6,25.0,13.1,2014,1,26,4,6,1,,,0,0
2014-01-27,9,2.833213344056216,1,16.0,1,44.0,19.0,32.0,2.3728127338740896,13.0,24.0,33.0,0.0,,,RA,0.0,0.02,29.55,29.74,7.0,26.0,8.6,2014,1,27,5,0,1,,,0,0
2014-01-28,9,4.07753744390572,1,58.0,1,20.0,11.0,16.0,2.1147686939403005,-6.0,12.0,49.0,0.0,,, ,0.04444444444444445,0.0,30.02,30.22,9.8,26.0,10.3,2014,1,28,5,1,1,,,0,0
2014-01-29,9,2.1972245773362196,1,8.0,1,25.0,14.0,20.0,1.9045986534388768,-4.0,15.0,45.0,0.0,,, ,0.0,0.0,29.93,30.11,8.0,26.0,8.4,2014,1,29,5,2,1,,,0,0
2014-01-30,9,2.6390573296152584,1,13.0,1,30.0,13.0,22.0,1.834329528969415,2.0,16.0,43.0,0.0,,, ,0.03333333333333333,0.0,30.15,30.33,6.2,22.0,6.9,2014,1,30,5,3,1,,,0,0
2014-01-31,9,3.5263605246161616,1,33.0,1,41.0,20.0,31.0,1.3757478522480564,15.0,26.0,34.0,0.0,,, ,0.0,0.0,29.93,30.1,6.5,23.0,7.0,2014,1,31,5,4,1,,,0,0
2014-02-01,9,3.4339872044851463,1,30.0,1,45.0,26.0,36.0,5.222222222222221,20.0,30.0,29.0,0.0,,, ,0.26666666666666666,0.0,30.09,30.24,3.2,18.0,4.5,2014,2,1,5,5,1,,,0,0
2014-02-02,9,4.060443010546419,1,57.0,1,50.0,33.0,42.0,-2.6666666666666665,33.0,37.0,23.0,0.0,,,RA BR,0.4777777777777778,0.07,29.77,29.94,4.4,24.0,5.2,2014,2,2,5,6,1,,,0,0
2014-02-03,9,2.6390573296152584,1,13.0,1,38.0,21.0,30.0,-5.111111111111111,22.0,28.0,35.0,0.0,,,SN BR,0.26666666666666666,0.01,30.01,30.2,3.9,1.0,4.9,2014,2,3,6,0,1,,,0,0
2014-02-04,9,3.6375861597263857,1,37.0,1,34.0,16.0,25.0,-2.333333333333333,16.0,23.0,40.0,0.0,,,BR,0.08888888888888889,0.0,30.21,30.39,0.9,27.0,2.2,2014,2,4,6,1,1,,,0,0
2014-02-05,9,1.0986122886681098,1,2.0,1,31.0,23.0,27.0,-8.555555555555555,20.0,24.0,38.0,0.0,,,SN FG+ FZFG UP,2.4888888888888894,0.55,29.83,29.97,8.5,2.0,9.4,2014,2,5,6,2,1,,,0,0
2014-02-06,9,2.9444389791664403,1,18.0,1,26.0,11.0,19.0,-18.222222222222214,7.0,16.0,46.0,0.0,,,HZ,0.30000000000000004,0.0,29.99,30.2,3.0,30.0,4.7,2014,2,6,6,3,1,,,0,0
2014-02-07,9,3.7612001156935624,1,42.0,1,29.0,11.0,20.0,-15.222222222222221,6.0,17.0,45.0,0.0,,,HZ,0.0,0.0,30.03,30.21,8.8,24.0,9.3,2014,2,7,6,4,1,,,0,0
2014-02-08,9,4.07753744390572,1,58.0,1,29.0,13.0,21.0,-7.777777777777778,1.0,18.0,44.0,0.0,,, ,0.06666666666666668,0.0,30.04,30.21,6.2,25.0,7.4,2014,2,8,6,5,1,,,0,0
2014-02-09,9,4.127134385045092,1,61.0,1,30.0,20.0,25.0,-3.6666666666666665,12.0,21.0,40.0,0.0,,,SN BR,0.2222222222222222,0.02,29.94,30.09,3.3,2.0,4.5,2014,2,9,6,6,1,,,0,0
2014-02-10,9,3.091042453358316,1,21.0,1,27.0,10.0,19.0,-10.777777777777779,9.0,19.0,46.0,0.0,,,SN,0.05555555555555555,0.01,29.85,30.05,8.0,30.0,8.7,2014,2,10,7,0,1,,,0,0
2014-02-11,9,2.3978952727983707,1,10.0,1,24.0,4.0,14.0,-14.222222222222221,0.0,12.0,51.0,0.0,,, ,0.05555555555555555,0.0,30.11,30.31,4.7,30.0,6.6,2014,2,11,7,1,1,,,0,0
2014-02-12,9,3.367295829986474,1,28.0,1,28.0,5.0,17.0,-10.333333333333334,-3.0,13.0,48.0,0.0,,, ,0.022222222222222227,0.0,30.33,30.5,0.6,31.0,2.7,2014,2,12,7,2,1,,,0,0
2014-02-13,9,1.3862943611198906,1,3.0,1,35.0,15.0,25.0,-2.4444444444444446,21.0,25.0,40.0,0.0,,,RA SN FG+ FZFG BR,2.1,0.4,29.85,29.88,13.3,3.0,13.4,2014,2,13,7,3,1,,,0,0
2014-02-14,9,1.791759469228055,1,5.0,1,35.0,28.0,32.0,4.0,24.0,30.0,33.0,0.0,,,RA SN BR UP,0.6444444444444445,0.37,28.95,29.2,11.5,27.0,15.0,2014,2,14,7,4,1,Valentine's Day,,1,0
2014-02-15,9,3.1354942159291497,1,22.0,1,36.0,24.0,30.0,-0.2222222222222222,23.0,27.0,35.0,0.0,,,SN BR,0.5444444444444445,0.08,29.59,29.73,3.8,34.0,6.9,2014,2,15,7,5,1,,,0,0
2014-02-16,9,4.04305126783455,1,56.0,1,31.0,20.0,26.0,4.666666666666667,8.0,21.0,39.0,0.0,,,UP,0.022222222222222227,0.0,29.53,29.75,12.3,29.0,12.8,2014,2,16,7,6,1,,,0,0
2014-02-17,9,3.332204510175204,1,27.0,1,27.0,9.0,18.0,3.888888888888889,-5.0,14.0,47.0,0.0,,, ,0.7444444444444445,0.0,30.03,30.24,10.6,31.0,10.9,2014,2,17,8,0,1,Presidents' Day (Most regions),,1,0
2014-02-18,9,0.6931471805599453,1,1.0,1,30.0,6.0,18.0,5.333333333333333,12.0,18.0,47.0,0.0,,,SN FG+ FZFG BR HZ,1.9888888888888887,0.46,30.03,30.15,3.9,35.0,5.7,2014,2,18,8,1,1,,,0,0
2014-02-19,9,2.0794415416798357,1,7.0,1,35.0,15.0,25.0,9.526703226629273,23.0,27.0,40.0,0.0,,,RA FZRA SN BR HZ,0.6444444444444444,0.14,29.77,29.93,1.2,2.0,5.1,2014,2,19,8,2,1,,,0,0
2014-02-20,9,3.9889840465642745,1,53.0,1,46.0,26.0,36.0,10.111111111111107,25.0,33.0,29.0,0.0,,,RA SN BR,0.03333333333333333,0.27,29.91,30.13,7.0,23.0,8.0,2014,2,20,8,3,1,,,0,0
2014-02-21,9,3.871201010907891,1,47.0,1,40.0,34.0,37.0,3.6666666666666665,34.0,36.0,28.0,0.0,,,RA FG+ FG BR VCTS,0.1,0.32,29.81,29.95,2.4,8.0,5.3,2014,2,21,8,4,1,,,0,0
2014-02-22,9,3.970291913552122,1,52.0,1,51.0,31.0,41.0,6.777777777777778,25.0,35.0,24.0,0.0,,, ,0.0,0.0,29.72,29.9,10.5,21.0,10.9,2014,2,22,8,5,1,,,0,0
2014-02-23,9,3.4657359027997265,1,31.0,1,48.0,28.0,38.0,6.1111111111111125,23.0,34.0,27.0,0.0,,, ,0.0,0.0,29.75,29.91,4.3,22.0,4.6,2014,2,23,8,6,1,,,0,0
2014-02-24,9,2.3978952727983707,1,10.0,1,39.0,22.0,31.0,0.2222222222222222,11.0,25.0,34.0,0.0,,,SN,0.0,0.0,29.62,29.81,10.0,28.0,10.7,2014,2,24,9,0,1,,,0,0
2014-02-25,9,1.791759469228055,1,5.0,1,28.0,16.0,22.0,-4.5555555555555545,3.0,17.0,43.0,0.0,,, ,0.0,0.0,29.77,29.94,9.2,27.0,9.8,2014,2,25,9,1,1,,,0,0
2014-02-26,9,2.302585092994046,1,9.0,1,28.0,12.0,20.0,-14.444444444444445,0.0,15.0,45.0,0.0,,, ,0.0,0.0,29.7,29.86,8.3,25.0,9.9,2014,2,26,9,2,1,,,0,0
2014-02-27,9,2.1972245773362196,1,8.0,1,27.0,9.0,18.0,-12.333333333333336,0.0,14.0,47.0,0.0,,,SN UP HZ,0.07777777777777778,0.0,29.58,29.76,6.4,26.0,8.0,2014,2,27,9,3,1,,,0,0
2014-02-28,9,3.1354942159291497,1,22.0,1,24.0,8.0,16.0,-4.4444444444444455,-9.0,11.0,49.0,0.0,,, ,0.011111111111111113,0.0,30.03,30.27,7.4,28.0,7.8,2014,2,28,9,4,1,,,0,0
2014-03-01,9,3.258096538021482,1,25.0,1,35.0,6.0,21.0,-3.7777777777777777,5.0,18.0,44.0,0.0,,, ,0.30000000000000004,0.0,30.17,30.31,5.3,21.0,5.3,2014,3,1,9,5,1,,,0,0
2014-03-02,9,4.04305126783455,1,56.0,1,37.0,27.0,32.0,-11.777777777777779,17.0,28.0,33.0,0.0,,, ,0.4777777777777778,0.0,29.86,30.03,3.6,29.0,7.2,2014,3,2,9,6,1,,,0,0
2014-03-03,9,2.0794415416798357,1,7.0,1,27.0,11.0,19.0,-21.11111111111111,-2.0,14.0,46.0,0.0,,, ,0.0,0.0,29.96,30.16,8.5,33.0,8.9,2014,3,3,10,0,1,,,0,0
2014-03-04,9,2.833213344056216,1,16.0,1,28.0,7.0,18.0,-15.888888888888893,-4.0,14.0,47.0,0.0,,, ,0.25555555555555554,0.0,30.14,30.32,3.1,26.0,4.9,2014,3,4,10,1,1,,,0,0
2014-03-05,9,3.6375861597263857,1,37.0,1,26.0,13.0,20.0,-11.888888888888893,12.0,18.0,45.0,0.0,,,SN,0.2,0.0,30.16,30.35,6.0,2.0,6.5,2014,3,5,10,2,1,,,0,0
2014-03-06,9,2.5649493574615367,1,12.0,1,30.0,6.0,18.0,-9.444444444444443,-6.0,13.0,47.0,0.0,,, ,0.0,0.0,30.42,30.59,2.6,36.0,3.2,2014,3,6,10,3,1,,,0,0
2014-03-07,9,3.5553480614894135,1,34.0,1,38.0,6.0,22.0,-5.8888888888888875,11.0,21.0,43.0,0.0,,, ,0.011111111111111113,0.0,30.16,30.28,1.0,12.0,2.2,2014,3,7,10,4,1,,,0,0
2014-03-08,9,4.02535169073515,1,55.0,1,51.0,22.0,37.0,-5.111111111111111,21.0,31.0,28.0,0.0,,, ,0.0,0.0,29.66,29.81,4.1,33.0,4.7,2014,3,8,10,5,1,,,0,0
2014-03-09,9,4.07753744390572,1,58.0,1,41.819392796976,24.156471482322093,33.00657575896575,-4.888888888888889,18.723439020000576,28.38890480377817,31.760546062680913,-0.2890593987918758,,, ,0.0,0.0,29.75,30.04594992150273,6.0,30.0,7.3,2014,3,9,10,6,1,,,0,0
2014-03-10,9,2.1972245773362196,1,8.0,1,42.0,27.0,35.0,4.666666666666667,21.0,30.0,30.0,0.0,,,SN BR,0.16666666666666666,0.0,29.62,29.77,3.6,22.0,5.6,2014,3,10,11,0,1,,,0,0
2014-03-11,9,1.9459101490553132,1,6.0,1,54.0,33.0,44.0,10.111111111111107,28.0,37.0,21.0,0.0,,,BR,0.1111111111111111,0.0,29.42,29.59,4.3,24.0,6.9,2014,3,11,11,1,1,,,0,0
2014-03-12,9,4.060443010546419,1,57.0,1,43.0,34.0,39.0,-0.6666666666666666,33.0,36.0,26.0,0.0,,,RA FZRA FG BR HZ,0.0,0.38,29.34,29.43,6.4,3.0,7.3,2014,3,12,11,2,1,,,0,0
2014-03-13,9,2.9444389791664403,1,18.0,1,34.0,14.0,24.0,-6.1111111111111125,8.0,17.0,41.0,0.0,,,SN FZFG BR UP,0.6222222222222222,0.04,29.23,29.49,13.5,32.0,14.8,2014,3,13,11,3,1,,,0,0
2014-03-14,9,3.9512437185814275,1,51.0,1,37.0,12.0,25.0,-0.1111111111111111,7.0,21.0,40.0,0.0,,, ,0.0,0.0,29.88,30.04,8.6,23.0,9.3,2014,3,14,11,4,1,,,0,0
2014-03-15,9,3.4011973816621555,1,29.0,1,54.0,35.0,45.0,3.888888888888889,27.0,36.0,20.0,0.0,,,RA,0.0,0.01,29.59,29.76,12.1,24.0,13.4,2014,3,15,11,5,1,,,0,0
2014-03-16,9,4.060443010546419,1,57.0,1,35.0,19.0,27.0,-6.666666666666668,3.0,21.0,38.0,0.0,,, ,0.011111111111111113,0.0,29.89,30.09,12.0,29.0,13.2,2014,3,16,11,6,1,,,0,0
2014-03-17,9,3.6375861597263857,1,37.0,1,30.0,14.0,22.0,-9.0,-6.0,15.0,43.0,0.0,,,UP,0.0,0.0,29.98,30.16,6.2,34.0,7.1,2014,3,17,12,0,1,St. Patrick's Day,,1,0
2014-03-18,9,2.0794415416798357,1,7.0,1,38.0,12.0,25.0,-0.3333333333333333,7.0,21.0,40.0,0.0,,, ,0.0,0.0,30.12,30.32,2.1,3.0,3.5,2014,3,18,12,1,1,,,0,0
2014-03-19,9,2.772588722239781,1,15.0,1,42.0,19.0,31.0,-3.2222222222222223,22.0,29.0,34.0,0.0,,,RA BR,0.2222222222222222,0.01,30.14,30.26,3.4,10.0,4.9,2014,3,19,12,2,1,,,0,0
2014-03-20,9,1.0986122886681098,1,2.0,1,49.0,34.0,42.0,-0.2222222222222222,30.0,37.0,23.0,0.0,,,RA FG BR,0.3297726178931885,0.51,29.57,29.7,8.4,28.0,10.9,2014,3,20,12,3,1,,,0,0
2014-03-21,9,2.4849066497880004,1,11.0,1,43.0,30.0,37.0,2.5555555555555562,20.0,31.0,28.0,0.0,,, ,0.0,0.0,29.67,29.86,13.1,26.0,13.7,2014,3,21,12,4,1,,,0,0
2014-03-22,9,3.5553480614894135,1,34.0,1,55.0,25.0,40.0,0.0,22.0,32.0,25.0,0.0,,,RA,0.0,0.01,29.73,29.89,6.9,25.0,9.1,2014,3,22,12,5,1,,,0,0
2014-03-23,9,3.5263605246161616,1,33.0,1,43.0,17.0,30.0,-8.777777777777779,11.0,27.0,35.0,0.0,,, ,0.0,0.0,29.8,29.98,8.5,30.0,10.8,2014,3,23,12,6,1,,,0,0
2014-03-24,9,2.995732273553991,1,19.0,1,31.0,14.0,23.0,-9.333333333333334,-2.0,17.0,42.0,0.0,,, ,0.04444444444444445,0.0,29.96,30.13,8.5,31.0,9.8,2014,3,24,13,0,1,,,0,0
2014-03-25,9,2.4849066497880004,1,11.0,1,38.0,16.0,27.0,-10.888888888888893,7.0,22.0,38.0,0.0,,, ,0.0,0.0,29.93,30.07,3.9,21.0,7.7,2014,3,25,13,1,1,,,0,0
2014-03-26,9,1.0986122886681098,1,2.0,1,33.0,21.0,27.0,-9.222222222222221,6.0,23.0,38.0,0.0,,, ,0.0,0.0,29.59,29.78,17.6,33.0,19.4,2014,3,26,13,2,1,,,0,0
2014-03-27,9,,1,,1,43.0,19.0,31.0,2.888888888888889,-1.0,23.0,34.0,0.0,,, ,0.0,0.0,30.06,30.25,9.0,27.0,10.6,2014,3,27,13,3,1,,,0,0
2014-03-28,9,,1,,1,56.0,35.0,46.0,3.111111111111111,33.0,40.0,19.0,0.0,,,RA BR,0.011111111111111113,0.03,29.92,30.06,9.0,21.0,9.4,2014,3,28,13,4,1,,,0,0
2014-03-29,9,,1,,1,50.0,39.0,45.0,-0.4444444444444444,37.0,41.0,20.0,0.0,,,RA BR,0.0,0.56,30.0,30.16,6.0,5.0,9.5,2014,3,29,13,5,1,,,0,0
2014-03-30,9,,1,,1,40.0,35.0,38.0,-0.5555555555555556,35.0,37.0,27.0,0.0,,,RA BR,0.0,1.81,29.59,29.74,16.0,3.0,16.7,2014,3,30,13,6,1,,,0,0
2014-03-31,9,,1,,1,42.0,33.0,38.0,4.888888888888889,30.0,34.0,27.0,0.0,,,RA SN BR,0.03333333333333333,0.93,29.68,29.88,11.1,36.0,11.5,2014,3,31,14,0,1,,,0,0
2014-04-01,9,,1,,1,55.0,32.0,44.0,4.4444444444444455,26.0,36.0,21.0,0.0,,, ,0.0,0.0,29.88,30.06,3.9,3.0,6.3,2014,4,1,14,1,2,,,0,0
2014-04-02,9,,1,,1,54.0,28.0,41.0,6.5555555555555545,29.0,36.0,24.0,0.0,,,BR,0.0,0.0,29.93,30.09,3.0,6.0,3.2,2014,4,2,14,2,2,,,0,0
2014-04-03,9,1.9459101490553132,1,6.0,1,53.0,27.0,40.0,5.222222222222221,24.0,34.0,25.0,0.0,,,BR,0.0,0.0,29.92,30.1,4.3,31.0,5.6,2014,4,3,14,3,2,,,0,0
2014-04-04,9,4.02535169073515,1,55.0,1,47.0,33.0,40.0,-2.6666666666666665,28.0,35.0,25.0,0.0,,,RA BR,0.0,0.23,29.94,30.09,6.3,8.0,7.7,2014,4,4,14,4,2,,,0,0
2014-04-05,9,4.127134385045092,1,61.0,1,51.0,37.0,44.0,-3.6666666666666665,31.0,37.0,21.0,0.0,,,RA BR,0.0,0.15,29.62,29.79,9.5,28.0,12.0,2014,4,5,14,5,2,,,0,0
2014-04-06,9,2.995732273553991,1,19.0,1,56.0,33.0,45.0,-4.333333333333333,18.0,34.0,20.0,0.0,,, ,0.0,0.0,29.9,30.09,6.7,29.0,7.7,2014,4,6,14,6,2,,,0,0
2014-04-07,9,2.3978952727983707,1,10.0,1,61.0,32.0,47.0,-0.2222222222222222,24.0,39.0,18.0,0.0,,,RA BR,0.0,0.08,30.0,30.14,2.3,13.0,4.3,2014,4,7,15,0,2,,,0,0
2014-04-08,9,3.4011973816621555,1,29.0,1,66.0,43.0,55.0,1.1111111111111112,44.0,48.0,10.0,0.0,,,RA BR,0.0,0.39,29.34,29.47,5.8,23.0,9.4,2014,4,8,15,1,2,,,0,0
2014-04-09,9,3.4011973816621555,1,29.0,1,55.0,36.0,46.0,-1.1111111111111112,23.0,37.0,19.0,0.0,,, ,0.0,0.0,29.5,29.7,9.4,31.0,10.4,2014,4,9,15,2,2,,,0,0
2014-04-10,9,1.3862943611198906,1,3.0,1,62.0,28.0,45.0,6.0,18.0,36.0,20.0,0.0,,, ,0.0,0.0,29.9,30.06,10.4,21.0,10.6,2014,4,10,15,3,2,,,0,0
2014-04-11,9,2.0794415416798357,1,7.0,1,72.0,49.0,61.0,7.222222222222222,39.0,49.0,4.0,0.0,,,RA,0.0,0.06,29.8,29.96,8.7,23.0,9.4,2014,4,11,15,4,2,,,0,0
2014-04-12,9,2.833213344056216,1,16.0,1,69.0,42.0,56.0,8.222222222222221,33.0,45.0,9.0,0.0,,, ,0.0,0.02,29.94,30.13,4.5,27.0,5.8,2014,4,12,15,5,2,,,0,0
2014-04-13,9,3.1780538303479458,1,23.0,1,54.0,40.0,47.0,4.5555555555555545,37.0,43.0,18.0,0.0,,,RA,0.0,0.01,30.02,30.17,5.4,6.0,5.8,2014,4,13,15,6,2,,,0,0
2014-04-14,9,2.302585092994046,1,9.0,1,78.0,40.0,59.0,-3.6666666666666665,47.0,54.0,6.0,0.0,,, ,0.03333333333333333,0.0,29.78,29.93,13.2,21.0,13.3,2014,4,14,16,0,2,,,0,0
2014-04-15,9,2.0794415416798357,1,7.0,1,68.0,40.0,54.0,-10.111111111111107,54.0,56.0,11.0,0.0,,,RA BR HZ,0.0,0.44,29.57,29.72,11.7,21.0,15.2,2014,4,15,16,1,2,Tax Day,,1,0
